doc_id,title,calories,protein,fat,sodium,carbohydrates,fibre,rating,text_chunk
doc_00126,Roasted Gram,200.0,12.0,2.0,392.8,30.0,2.7,4.00,"Recipe: Roasted Gram.
Nutrition per serving: 200.0 kcal | 12.0 g protein | 2.0 g fat | 392.8 mg sodium | 30.0 g carbs | 2.7 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), low-fat (< 5 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: not specified.
Cooking method: roast.
Additional attributes: sri lankan, traditional."
doc_00127,Salmon,208.0,20.0,13.0,188.7,0.0,0.6,4.00,"Recipe: Salmon.
Nutrition per serving: 208.0 kcal | 20.0 g protein | 13.0 g fat | 188.7 mg sodium | 0.0 g carbs | 0.6 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: salmon.
Cooking method: standard.
Additional attributes: sri lankan, traditional."
doc_00128,Samaposha Aggala,326.0,9.8,10.4,171.4,49.0,2.0,4.00,"Recipe: Samaposha Aggala.
Nutrition per serving: 326.0 kcal | 9.8 g protein | 10.4 g fat | 171.4 mg sodium | 49.0 g carbs | 2.0 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: snack.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: sri lankan, traditional."
doc_00129,Samaposha Aggala,326.0,9.8,10.4,259.0,49.0,1.1,4.00,"Recipe: Samaposha Aggala.
Nutrition per serving: 326.0 kcal | 9.8 g protein | 10.4 g fat | 259.0 mg sodium | 49.0 g carbs | 1.1 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: snack.
Main protein source: not specified.
Cooking method: roll.
Additional attributes: samaposha, aggala, fortified, nutritious."
doc_00130,Saw Kanji,250.0,6.0,5.0,268.8,50.0,2.1,4.00,"Recipe: Saw Kanji.
Nutrition per serving: 250.0 kcal | 6.0 g protein | 5.0 g fat | 268.8 mg sodium | 50.0 g carbs | 2.1 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: sri lankan, traditional."
doc_00131,Skim Milk,80.0,8.0,0.0,164.3,12.0,2.2,4.00,"Recipe: Skim Milk.
Nutrition per serving: 80.0 kcal | 8.0 g protein | 0.0 g fat | 164.3 mg sodium | 12.0 g carbs | 2.2 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: drink.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: sri lankan, traditional."
doc_00132,Soya meat curry,84.0,6.0,4.0,365.4,8.0,1.8,4.00,"Recipe: Soya meat curry.
Nutrition per serving: 84.0 kcal | 6.0 g protein | 4.0 g fat | 365.4 mg sodium | 8.0 g carbs | 1.8 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: soya.
Cooking method: curry.
Additional attributes: sri lankan, traditional."
doc_00133,Soya meat curry with coconut milk,110.0,11.0,0.6,368.5,13.0,4.2,4.00,"Recipe: Soya meat curry with coconut milk.
Nutrition per serving: 110.0 kcal | 11.0 g protein | 0.6 g fat | 368.5 mg sodium | 13.0 g carbs | 4.2 g fibre.
Nutrition profile: low-calorie (< 200 kcal), moderate-protein (10–24 g), low-fat (< 5 g), moderate-sodium (150–599 mg), low-carb (< 20 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: soya.
Cooking method: curry.
Additional attributes: sri lankan, traditional."
doc_00134,Sri Lankan Aggala Sesame Balls,220.0,5.0,8.0,217.9,34.0,1.6,4.50,"Recipe: Sri Lankan Aggala Sesame Balls.
Nutrition per serving: 220.0 kcal | 5.0 g protein | 8.0 g fat | 217.9 mg sodium | 34.0 g carbs | 1.6 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: dessert.
Main protein source: not specified.
Cooking method: roll.
Additional attributes: aggala, sesame, traditional, new year."
doc_00135,Sri Lankan Ash Plantain Curry Alu Kesel,130.0,2.0,5.0,471.1,20.0,1.0,4.00,"Recipe: Sri Lankan Ash Plantain Curry Alu Kesel.
Nutrition per serving: 130.0 kcal | 2.0 g protein | 5.0 g fat | 471.1 mg sodium | 20.0 g carbs | 1.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: not specified.
Cooking method: curry.
Additional attributes: ash plantain, traditional."
doc_00136,Sri Lankan Banana Blossom Curry Kesel Muwa,110.0,3.0,5.0,301.4,15.0,4.3,4.00,"Recipe: Sri Lankan Banana Blossom Curry Kesel Muwa.
Nutrition per serving: 110.0 kcal | 3.0 g protein | 5.0 g fat | 301.4 mg sodium | 15.0 g carbs | 4.3 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), low-carb (< 20 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: not specified.
Cooking method: curry.
Additional attributes: banana blossom, vegan."
doc_00137,Sri Lankan Beef Curry,260.0,26.0,14.0,633.5,4.0,1.4,4.00,"Recipe: Sri Lankan Beef Curry.
Nutrition per serving: 260.0 kcal | 26.0 g protein | 14.0 g fat | 633.5 mg sodium | 4.0 g carbs | 1.4 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥ 25 g), moderate-fat (5–14 g), high-sodium (≥ 600 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: beef.
Cooking method: curry.
Additional attributes: slow cook."
doc_00138,Sri Lankan Beetroot Curry,90.0,2.0,5.0,389.0,11.0,6.3,4.00,"Recipe: Sri Lankan Beetroot Curry.
Nutrition per serving: 90.0 kcal | 2.0 g protein | 5.0 g fat | 389.0 mg sodium | 11.0 g carbs | 6.3 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), low-carb (< 20 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: not specified.
Cooking method: curry.
Additional attributes: beetroot, vegetable."
doc_00139,Sri Lankan Bibikkan Coconut Cake,340.0,5.0,12.0,86.4,54.0,0.6,4.50,"Recipe: Sri Lankan Bibikkan Coconut Cake.
Nutrition per serving: 340.0 kcal | 5.0 g protein | 12.0 g fat | 86.4 mg sodium | 54.0 g carbs | 0.6 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), high-carb (> 50 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: bibikkan, coconut cake, semolina, traditional."
doc_00140,Sri Lankan Black Pepper Chicken Curry,210.0,28.0,9.0,406.1,4.0,1.9,4.50,"Recipe: Sri Lankan Black Pepper Chicken Curry.
Nutrition per serving: 210.0 kcal | 28.0 g protein | 9.0 g fat | 406.1 mg sodium | 4.0 g carbs | 1.9 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥ 25 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: chicken.
Cooking method: curry.
Additional attributes: spicy, black pepper."
doc_00141,Sri Lankan Black Pork Curry Urumas,320.0,26.0,20.0,561.6,5.0,0.0,4.50,"Recipe: Sri Lankan Black Pork Curry Urumas.
Nutrition per serving: 320.0 kcal | 26.0 g protein | 20.0 g fat | 561.6 mg sodium | 5.0 g carbs | 0.0 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥ 25 g), high-fat (≥ 15 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: pork.
Cooking method: slow cook.
Additional attributes: urumas, black curry, traditional."
doc_00142,Sri Lankan Black-Eyed Pea Curry,160.0,9.0,5.0,399.8,22.0,7.4,4.00,"Recipe: Sri Lankan Black-Eyed Pea Curry.
Nutrition per serving: 160.0 kcal | 9.0 g protein | 5.0 g fat | 399.8 mg sodium | 22.0 g carbs | 7.4 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), high-fibre (> 7 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: not specified.
Cooking method: curry.
Additional attributes: black-eyed pea, legume."
doc_00143,Sri Lankan Bread Omelette Street Food,340.0,18.0,18.0,195.1,24.0,1.0,4.00,"Recipe: Sri Lankan Bread Omelette Street Food.
Nutrition per serving: 340.0 kcal | 18.0 g protein | 18.0 g fat | 195.1 mg sodium | 24.0 g carbs | 1.0 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), high-fat (≥ 15 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: breakfast.
Main protein source: egg.
Cooking method: fry.
Additional attributes: bread omelette, street food, breakfast."
doc_00144,Sri Lankan Cabbage Salad,50.0,2.0,2.0,352.7,6.0,4.1,4.00,"Recipe: Sri Lankan Cabbage Salad.
Nutrition per serving: 50.0 kcal | 2.0 g protein | 2.0 g fat | 352.7 mg sodium | 6.0 g carbs | 4.1 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), moderate-sodium (150–599 mg), low-carb (< 20 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: not specified.
Cooking method: mix.
Additional attributes: cabbage, salad."
doc_00145,Sri Lankan Capsicum Curry,90.0,2.0,5.0,645.8,10.0,3.0,3.80,"Recipe: Sri Lankan Capsicum Curry.
Nutrition per serving: 90.0 kcal | 2.0 g protein | 5.0 g fat | 645.8 mg sodium | 10.0 g carbs | 3.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), high-sodium (≥ 600 mg), low-carb (< 20 g), moderate-fibre (3–7 g).
User rating: 3.80/5 — good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: not specified.
Cooking method: curry.
Additional attributes: capsicum, vegetable."
doc_00146,Sri Lankan Cashew Curry,310.0,9.0,20.0,495.4,22.0,2.8,4.50,"Recipe: Sri Lankan Cashew Curry.
Nutrition per serving: 310.0 kcal | 9.0 g protein | 20.0 g fat | 495.4 mg sodium | 22.0 g carbs | 2.8 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), high-fat (≥ 15 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: not specified.
Cooking method: curry.
Additional attributes: cashew, vegan, rich."
doc_00147,Sri Lankan Ceylon Milk Tea,45.0,1.0,1.0,316.1,8.0,1.7,4.50,"Recipe: Sri Lankan Ceylon Milk Tea.
Nutrition per serving: 45.0 kcal | 1.0 g protein | 1.0 g fat | 316.1 mg sodium | 8.0 g carbs | 1.7 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: drink.
Main protein source: not specified.
Cooking method: brew.
Additional attributes: tea, ceylon tea, milk tea, traditional."
doc_00148,Sri Lankan Chicken Cutlets,185.0,15.0,9.0,301.6,14.0,1.0,4.50,"Recipe: Sri Lankan Chicken Cutlets.
Nutrition per serving: 185.0 kcal | 15.0 g protein | 9.0 g fat | 301.6 mg sodium | 14.0 g carbs | 1.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), moderate-protein (10–24 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: snack.
Main protein source: chicken.
Cooking method: fry.
Additional attributes: cutlets, short eats, popular."
doc_00149,Sri Lankan Chicken Gravy,120.0,14.0,6.0,286.5,4.0,1.2,4.00,"Recipe: Sri Lankan Chicken Gravy.
Nutrition per serving: 120.0 kcal | 14.0 g protein | 6.0 g fat | 286.5 mg sodium | 4.0 g carbs | 1.2 g fibre.
Nutrition profile: low-calorie (< 200 kcal), moderate-protein (10–24 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: chicken.
Cooking method: simmer.
Additional attributes: gravy, chicken, side dish."
doc_00150,Sri Lankan Chicken Soup,180.0,20.0,6.0,797.7,8.0,0.5,4.00,"Recipe: Sri Lankan Chicken Soup.
Nutrition per serving: 180.0 kcal | 20.0 g protein | 6.0 g fat | 797.7 mg sodium | 8.0 g carbs | 0.5 g fibre.
Nutrition profile: low-calorie (< 200 kcal), moderate-protein (10–24 g), moderate-fat (5–14 g), high-sodium (≥ 600 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: side.
Main protein source: chicken.
Cooking method: boil.
Additional attributes: soup, chicken, healthy."
doc_00151,Sri Lankan Chickpea Curry,180.0,10.0,6.0,659.6,24.0,7.8,4.00,"Recipe: Sri Lankan Chickpea Curry.
Nutrition per serving: 180.0 kcal | 10.0 g protein | 6.0 g fat | 659.6 mg sodium | 24.0 g carbs | 7.8 g fibre.
Nutrition profile: low-calorie (< 200 kcal), moderate-protein (10–24 g), moderate-fat (5–14 g), high-sodium (≥ 600 mg), moderate-carb (20–50 g), high-fibre (> 7 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: not specified.
Cooking method: curry.
Additional attributes: chickpea, legume, vegan."
doc_00152,Sri Lankan Christmas Cake,480.0,6.0,20.0,104.8,70.0,1.0,4.50,"Recipe: Sri Lankan Christmas Cake.
Nutrition per serving: 480.0 kcal | 6.0 g protein | 20.0 g fat | 104.8 mg sodium | 70.0 g carbs | 1.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), high-carb (> 50 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: christmas cake, fruit cake, traditional."
doc_00153,Sri Lankan Cowpea Curry Maa Dhal,150.0,9.0,4.0,612.0,22.0,10.5,4.00,"Recipe: Sri Lankan Cowpea Curry Maa Dhal.
Nutrition per serving: 150.0 kcal | 9.0 g protein | 4.0 g fat | 612.0 mg sodium | 22.0 g carbs | 10.5 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), high-sodium (≥ 600 mg), moderate-carb (20–50 g), high-fibre (> 7 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: lentil.
Cooking method: curry.
Additional attributes: cowpea, maa dhal, traditional."
doc_00154,Sri Lankan Crab Curry,220.0,24.0,10.0,342.8,6.0,1.1,4.50,"Recipe: Sri Lankan Crab Curry.
Nutrition per serving: 220.0 kcal | 24.0 g protein | 10.0 g fat | 342.8 mg sodium | 6.0 g carbs | 1.1 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: crab.
Cooking method: curry.
Additional attributes: seafood, spicy."
doc_00155,Sri Lankan Curd and Treacle,200.0,7.0,7.0,207.8,30.0,2.4,4.50,"Recipe: Sri Lankan Curd and Treacle.
Nutrition per serving: 200.0 kcal | 7.0 g protein | 7.0 g fat | 207.8 mg sodium | 30.0 g carbs | 2.4 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: vegetarian.
Cuisine / style: sri lankan.
Meal type: dessert.
Main protein source: not specified.
Cooking method: serve.
Additional attributes: curd, treacle, traditional, popular."
doc_00156,Sri Lankan Devilled Cashews,320.0,8.0,24.0,675.7,16.0,1.2,4.00,"Recipe: Sri Lankan Devilled Cashews.
Nutrition per serving: 320.0 kcal | 8.0 g protein | 24.0 g fat | 675.7 mg sodium | 16.0 g carbs | 1.2 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), high-fat (≥ 15 g), high-sodium (≥ 600 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: vegan.
Cuisine / style: sri lankan.
Meal type: snack.
Main protein source: not specified.
Cooking method: fry.
Additional attributes: cashew, snack, spicy."
doc_00157,Sri Lankan Devilled Chicken,250.0,30.0,11.0,652.3,8.0,1.8,4.50,"Recipe: Sri Lankan Devilled Chicken.
Nutrition per serving: 250.0 kcal | 30.0 g protein | 11.0 g fat | 652.3 mg sodium | 8.0 g carbs | 1.8 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥ 25 g), moderate-fat (5–14 g), high-sodium (≥ 600 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.50/5 — outstanding.
Diet suitability: none specified.
Cuisine / style: sri lankan.
Meal type: main.
Main protein source: chicken.
Cooking method: stir fry.
Additional attributes: devilled, spicy, party food."
